Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
707,-0.28,1.31,5.15,-2.45,4.8,-1.33,295.54,17.82,False,True,3,0,8,2025-06-16 05:41:39
708,-0.28,1.31,5.15,-2.45,4.8,-1.33,317.51,23.89,False,False,5,0,-1,2025-06-16 05:41:50
709,-0.28,1.31,5.15,-2.45,4.8,-1.33,268.52,22.61,False,False,4,0,-1,2025-06-16 05:42:02
710,-0.28,1.31,5.15,-2.45,4.8,-1.33,23.98,22.66,True,False,3,0,8,2025-06-16 05:42:13
711,-0.28,1.31,5.15,-2.45,4.8,-1.33,119.55,24.05,False,False,5,0,-1,2025-06-16 05:42:24
712,-0.28,1.31,5.15,-2.45,4.8,-1.33,207.08,21.15,False,False,3,0,-1,2025-06-16 05:42:36
713,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,19.66,False,False,3,0,-1,2025-06-16 05:42:48
714,-0.28,1.31,5.15,-2.45,4.8,-1.33,266.48,19.22,False,False,4,0,-1,2025-06-16 05:43:00
715,-0.28,1.31,5.15,-2.45,4.8,-1.33,127.7,29.7,False,False,5,0,-1,2025-06-16 05:43:11
716,-0.28,1.31,5.15,-2.45,4.8,-1.33,54.45,28.31,True,True,2,0,6,2025-06-16 05:43:12
717,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,24.44,False,False,3,0,-1,2025-06-16 05:43:24
718,-0.28,1.31,5.15,-2.45,4.8,-1.33,252.71,30,False,False,5,0,-1,2025-06-16 05:43:36
719,-0.28,1.31,5.15,-2.45,4.8,-1.33,139.72,26.06,False,False,5,0,-1,2025-06-16 05:43:47
720,-0.28,1.31,5.15,-2.45,4.8,-1.33,174.89,15.54,False,False,2,0,-10,2025-06-16 05:43:59
721,-0.28,1.31,5.15,-2.45,4.8,-1.33,161.87,19.07,False,False,3,0,-1,2025-06-16 05:44:11
722,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,21.41,False,False,3,0,-1,2025-06-16 05:44:23
723,-0.28,1.31,5.15,-2.45,4.8,-1.33,187.64,20.52,False,False,3,0,-1,2025-06-16 05:44:35
724,-0.28,1.31,5.15,-2.45,4.8,-1.33,187.59,30,False,False,3,0,-1,2025-06-16 05:44:48
725,-0.28,1.31,5.15,-2.45,4.8,-1.33,292.26,27.04,False,False,5,0,-1,2025-06-16 05:44:59
726,-0.28,1.31,5.15,-2.45,4.8,-1.33,279.42,27.13,False,False,5,0,-1,2025-06-16 05:45:10
727,-0.28,1.31,5.15,-2.45,4.8,-1.33,161.2,23.39,False,False,4,0,-1,2025-06-16 05:45:22
728,-0.28,1.31,5.15,-2.45,4.8,-1.33,325.78,16.39,True,True,0,0,4,2025-06-16 05:45:23
729,-0.28,1.31,5.15,-2.45,4.8,-1.33,342.2,27.93,False,False,3,0,-1,2025-06-16 05:45:35
730,-0.28,1.31,5.15,-2.45,4.8,-1.33,169.54,17.47,False,False,2,0,-10,2025-06-16 05:45:47
731,-0.28,1.31,5.15,-2.45,4.8,-1.33,212.06,28.15,False,False,5,0,-1,2025-06-16 05:45:59
732,-0.28,1.31,5.15,-2.45,4.8,-1.33,258.48,24.13,False,False,5,0,-1,2025-06-16 05:46:11
733,-0.28,1.31,5.15,-2.45,4.8,-1.33,320.8,22.52,True,False,3,0,8,2025-06-16 05:46:22
734,-0.28,1.31,5.15,-2.45,4.8,-1.33,216.79,28.5,False,False,6,0,-1,2025-06-16 05:46:34
735,-0.28,1.31,5.15,-2.45,4.8,-1.33,253.26,30,False,False,5,0,-1,2025-06-16 05:46:45
736,-0.28,1.31,5.15,-2.45,4.8,-1.33,260.67,17.18,False,False,4,0,-1,2025-06-16 05:46:56
737,-0.28,1.31,5.15,-2.45,4.8,-1.33,152.39,25.78,True,False,4,0,8,2025-06-16 05:47:08
738,-0.28,1.31,5.15,-2.45,4.8,-1.33,95.55,21.33,False,False,4,0,-1,2025-06-16 05:47:19
739,-0.28,1.31,5.15,-2.45,4.8,-1.33,39.72,24.33,False,True,2,0,4,2025-06-16 05:47:31
740,-0.28,1.31,5.15,-2.45,4.8,-1.33,200.63,19.34,True,False,3,0,8,2025-06-16 05:47:42
741,-0.28,1.31,5.15,-2.45,4.8,-1.33,208.28,22.62,False,False,4,0,-1,2025-06-16 05:47:54
742,-0.28,1.31,5.15,-2.45,4.8,-1.33,279.8,20.19,False,False,4,0,-1,2025-06-16 05:48:06
743,-0.28,1.31,5.15,-2.45,4.8,-1.33,85.51,23.39,False,False,5,0,-1,2025-06-16 05:48:17
744,-0.28,1.31,5.15,-2.45,4.8,-1.33,323.08,19.65,False,False,4,0,-1,2025-06-16 05:48:28
745,-0.28,1.31,5.15,-2.45,4.8,-1.33,73.29,23.67,False,False,5,0,-1,2025-06-16 05:48:39
746,-0.28,1.31,5.15,-2.45,4.8,-1.33,276.89,23.02,False,False,5,0,-1,2025-06-16 05:48:51
747,-0.28,1.31,5.15,-2.45,4.8,-1.33,214.55,16.28,False,False,4,0,-1,2025-06-16 05:49:02
748,-0.28,1.31,5.15,-2.45,4.8,-1.33,209.35,20.48,False,False,4,0,-1,2025-06-16 05:49:14
749,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,28.91,False,False,3,0,-1,2025-06-16 05:49:26
750,-0.28,1.31,5.15,-2.45,4.8,-1.33,301.47,28.79,False,True,4,0,8,2025-06-16 05:49:38
751,-0.28,1.31,5.15,-2.45,4.8,-1.33,136.91,18.25,False,False,4,0,-1,2025-06-16 05:49:49
752,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,26.88,False,False,3,0,-1,2025-06-16 05:50:01
753,-0.28,1.31,5.15,-2.45,4.8,-1.33,140.72,23.8,False,False,5,0,-1,2025-06-16 05:50:13
754,-0.28,1.31,5.15,-2.45,4.8,-1.33,163.62,22.32,False,False,4,0,-1,2025-06-16 05:50:25
755,-0.28,1.31,5.15,-2.45,4.8,-1.33,74.6,23.84,False,False,5,0,-1,2025-06-16 05:50:36
756,-0.28,1.31,5.15,-2.45,4.8,-1.33,262.76,27.27,False,False,5,0,-1,2025-06-16 05:50:48
757,-0.28,1.31,5.15,-2.45,4.8,-1.33,245.32,20.43,False,False,4,0,-1,2025-06-16 05:50:59
758,-0.28,1.31,5.15,-2.45,4.8,-1.33,281.75,20.08,False,False,4,0,-1,2025-06-16 05:51:10
759,-0.28,1.31,5.15,-2.45,4.8,-1.33,185.55,26.25,False,False,3,0,-1,2025-06-16 05:51:22
760,-0.28,1.31,5.15,-2.45,4.8,-1.33,201.84,22.63,False,False,4,0,-1,2025-06-16 05:51:34
761,-0.28,1.31,5.15,-2.45,4.8,-1.33,95.31,22.09,False,False,5,0,-1,2025-06-16 05:51:45
762,-0.28,1.31,5.15,-2.45,4.8,-1.33,226.42,29.03,False,True,4,0,8,2025-06-16 05:51:57
763,-0.28,1.31,5.15,-2.45,4.8,-1.33,168.34,22.35,False,False,3,0,-1,2025-06-16 05:52:09
764,-0.28,1.31,5.15,-2.45,4.8,-1.33,209.12,30,False,False,5,0,-1,2025-06-16 05:52:21
765,-0.28,1.31,5.15,-2.45,4.8,-1.33,48.02,26.6,False,True,2,0,4,2025-06-16 05:52:32
766,-0.28,1.31,5.15,-2.45,4.8,-1.33,242.77,24.37,False,False,5,0,-1,2025-06-16 05:52:44
767,-0.28,1.31,5.15,-2.45,4.8,-1.33,292.95,15.5,False,False,3,0,-1,2025-06-16 05:52:55
768,-0.28,1.31,5.15,-2.45,4.8,-1.33,287.11,18.38,False,False,4,0,-1,2025-06-16 05:53:06
769,-0.28,1.31,5.15,-2.45,4.8,-1.33,256.13,20.36,False,False,4,0,-1,2025-06-16 05:53:17
770,-0.28,1.31,5.15,-2.45,4.8,-1.33,291.36,25.47,False,False,5,0,-1,2025-06-16 05:53:29
771,-0.28,1.31,5.15,-2.45,4.8,-1.33,162.74,29.35,False,False,4,0,-1,2025-06-16 05:53:41
772,-0.28,1.31,5.15,-2.45,4.8,-1.33,106.87,24.88,False,False,5,0,-1,2025-06-16 05:53:52
773,-0.28,1.31,5.15,-2.45,4.8,-1.33,140.46,25.02,False,False,5,0,-1,2025-06-16 05:54:04
774,-0.28,1.31,5.15,-2.45,4.8,-1.33,255.36,16.92,False,False,4,0,-1,2025-06-16 05:54:15
775,-0.28,1.31,5.15,-2.45,4.8,-1.33,256.47,23,False,False,4,0,-1,2025-06-16 05:54:26
776,-0.28,1.31,5.15,-2.45,4.8,-1.33,169.1,25.64,False,False,3,0,-1,2025-06-16 05:54:39
777,-0.28,1.31,5.15,-2.45,4.8,-1.33,271.78,19.31,False,False,4,0,-1,2025-06-16 05:54:50
778,-0.28,1.31,5.15,-2.45,4.8,-1.33,263.34,25.27,False,False,5,0,-1,2025-06-16 05:55:01
779,-0.28,1.31,5.15,-2.45,4.8,-1.33,157.57,18.79,False,False,3,0,-1,2025-06-16 05:55:13
780,-0.28,1.31,5.15,-2.45,4.8,-1.33,115.24,25.78,False,False,5,0,-1,2025-06-16 05:55:24
781,-0.28,1.31,5.15,-2.45,4.8,-1.33,209.74,18.92,False,False,4,0,-1,2025-06-16 05:55:36
782,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,29.75,False,False,3,0,-1,2025-06-16 05:55:49
783,-0.28,1.31,5.15,-2.45,4.8,-1.33,117.27,28.73,False,False,6,0,-1,2025-06-16 05:56:00
784,-0.28,1.31,5.15,-2.45,4.8,-1.33,187.33,25.02,False,False,3,0,-1,2025-06-16 05:56:12
785,-0.28,1.31,5.15,-2.45,4.8,-1.33,27.93,18.87,False,False,4,0,-1,2025-06-16 05:56:24
786,-0.28,1.31,5.15,-2.45,4.8,-1.33,150.94,19.15,True,False,5,0,8,2025-06-16 05:56:35
787,-0.28,1.31,5.15,-2.45,4.8,-1.33,173.54,22.55,False,False,3,0,-1,2025-06-16 05:56:47
788,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,27.35,False,False,3,0,-1,2025-06-16 05:57:00
789,-0.28,1.31,5.15,-2.45,4.8,-1.33,215.8,23.76,False,False,4,0,-1,2025-06-16 05:57:12
790,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,22.03,False,False,3,0,-1,2025-06-16 05:57:24
791,-0.28,1.31,5.15,-2.45,4.8,-1.33,124.21,16.09,False,False,4,0,-1,2025-06-16 05:57:35
792,-0.28,1.31,5.15,-2.45,4.8,-1.33,135.94,30,False,False,6,0,-1,2025-06-16 05:57:46
793,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,25.84,False,False,3,0,-1,2025-06-16 05:57:59
794,-0.28,1.31,5.15,-2.45,4.8,-1.33,255.24,17.89,False,False,4,0,-1,2025-06-16 05:58:10
795,-0.28,1.31,5.15,-2.45,4.8,-1.33,0,20.45,False,False,3,0,-1,2025-06-16 05:58:22
796,-0.28,1.31,5.15,-2.45,4.8,-1.33,330.76,24.54,True,True,0,0,4,2025-06-16 05:58:22
797,-0.28,1.31,5.15,-2.45,4.8,-1.33,197.49,17.41,True,False,2,0,4,2025-06-16 05:58:33
798,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,30,False,False,3,0,-1,2025-06-16 05:58:46
799,-0.28,1.31,5.15,-2.45,4.8,-1.33,239.15,19.78,False,False,5,0,-1,2025-06-16 05:58:56
800,-0.28,1.31,5.15,-2.45,4.8,-1.33,214.53,23.69,False,False,4,0,-1,2025-06-16 05:59:08
801,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,20.16,False,False,3,0,-1,2025-06-16 05:59:20
802,-0.28,1.31,5.15,-2.45,4.8,-1.33,182.86,11.56,False,False,2,0,-10,2025-06-16 05:59:31
803,-0.28,1.31,5.15,-2.45,4.8,-1.33,259.28,19.22,False,False,4,0,-1,2025-06-16 05:59:43
804,-0.28,1.31,5.15,-2.45,4.8,-1.33,336.76,23.2,False,False,4,0,-1,2025-06-16 05:59:54
805,-0.28,1.31,5.15,-2.45,4.8,-1.33,205.03,20.74,False,False,3,0,-1,2025-06-16 06:00:06
806,-0.28,1.31,5.15,-2.45,4.8,-1.33,179.78,17.14,False,False,2,0,-10,2025-06-16 06:00:18
807,-0.28,1.31,5.15,-2.45,4.8,-1.33,181.74,20.25,False,False,3,0,-1,2025-06-16 06:00:30
808,-0.28,1.31,5.15,-2.45,4.8,-1.33,189,24.12,False,False,3,0,-1,2025-06-16 06:00:42
809,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,22.59,False,False,3,0,-1,2025-06-16 06:00:54
810,-0.28,1.31,5.15,-2.45,4.8,-1.33,71.05,21.63,False,False,4,0,-1,2025-06-16 06:01:06
811,-0.28,1.31,5.15,-2.45,4.8,-1.33,340.69,24.3,True,True,2,0,6,2025-06-16 06:01:10
812,-0.28,1.31,5.15,-2.45,4.8,-1.33,114.25,28.16,False,False,5,0,-1,2025-06-16 06:01:21
813,-0.28,1.31,5.15,-2.45,4.8,-1.33,171.32,21.3,False,False,3,0,-1,2025-06-16 06:01:33
814,-0.28,1.31,5.15,-2.45,4.8,-1.33,239.82,27.5,False,False,5,0,-1,2025-06-16 06:01:45
815,-0.28,1.31,5.15,-2.45,4.8,-1.33,119.45,17.98,False,False,5,0,-1,2025-06-16 06:01:55
816,-0.28,1.31,5.15,-2.45,4.8,-1.33,293.38,21.71,False,False,4,0,-1,2025-06-16 06:02:07
817,-0.28,1.31,5.15,-2.45,4.8,-1.33,310.05,25.68,False,True,5,0,8,2025-06-16 06:02:18
818,-0.28,1.31,5.15,-2.45,4.8,-1.33,343.83,23.02,False,False,3,0,-1,2025-06-16 06:02:30
819,-0.28,1.31,5.15,-2.45,4.8,-1.33,204.59,21.76,False,True,4,0,8,2025-06-16 06:02:42
820,-0.28,1.31,5.15,-2.45,4.8,-1.33,157.14,24.68,False,False,4,0,-1,2025-06-16 06:02:54
821,-0.28,1.31,5.15,-2.45,4.8,-1.33,83.92,23.84,False,False,5,0,-1,2025-06-16 06:03:05
822,-0.28,1.31,5.15,-2.45,4.8,-1.33,102.87,21.56,False,False,4,0,-1,2025-06-16 06:03:16
823,-0.28,1.31,5.15,-2.45,4.8,-1.33,235.13,28.08,False,False,5,0,-1,2025-06-16 06:03:28
824,-0.28,1.31,5.15,-2.45,4.8,-1.33,178.49,28.36,False,False,3,0,-1,2025-06-16 06:03:41
825,-0.28,1.31,5.15,-2.45,4.8,-1.33,142.99,18.14,False,False,4,0,-1,2025-06-16 06:03:52
826,-0.28,1.31,5.15,-2.45,4.8,-1.33,191.62,22.87,False,False,3,0,-1,2025-06-16 06:04:04
827,-0.28,1.31,5.15,-2.45,4.8,-1.33,249.59,30,False,False,5,0,-1,2025-06-16 06:04:16
828,-0.28,1.31,5.15,-2.45,4.8,-1.33,317.98,30,True,True,3,1,10,2025-06-16 06:04:27
829,-3.25,1.19,4.55,-0.71,0.05,-0.92,63.65,20.08,False,False,4,0,-1,2025-06-16 06:04:38
830,-3.25,1.19,4.55,-0.71,0.05,-0.92,302.02,27.08,False,False,5,0,-1,2025-06-16 06:04:50
831,-3.25,1.19,4.55,-0.71,0.05,-0.92,137.56,23.37,False,False,5,0,-1,2025-06-16 06:05:01
832,-3.25,1.19,4.55,-0.71,0.05,-0.92,103.01,18.88,False,False,4,0,-1,2025-06-16 06:05:12
833,-3.25,1.19,4.55,-0.71,0.05,-0.92,37.52,26.25,False,False,5,0,-1,2025-06-16 06:05:24
834,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,18.83,False,False,2,0,-10,2025-06-16 06:05:36
835,-3.25,1.19,4.55,-0.71,0.05,-0.92,97.93,24.21,False,False,5,0,-1,2025-06-16 06:05:48
836,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,15.32,False,False,2,0,-10,2025-06-16 06:05:59
837,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,23.55,False,False,3,0,-1,2025-06-16 06:06:11
838,-3.25,1.19,4.55,-0.71,0.05,-0.92,300.4,25.1,False,True,2,0,4,2025-06-16 06:06:23
839,-3.25,1.19,4.55,-0.71,0.05,-0.92,253.27,25.12,False,False,5,0,-1,2025-06-16 06:06:34
840,-3.25,1.19,4.55,-0.71,0.05,-0.92,91.67,26.94,False,False,5,0,-1,2025-06-16 06:06:46
841,-3.25,1.19,4.55,-0.71,0.05,-0.92,185.03,20.49,False,False,3,0,-1,2025-06-16 06:06:57
842,-3.25,1.19,4.55,-0.71,0.05,-0.92,92.62,29.98,False,False,5,0,-1,2025-06-16 06:07:09
843,-3.25,1.19,4.55,-0.71,0.05,-0.92,120.04,24.54,False,False,5,0,-1,2025-06-16 06:07:21
844,-3.25,1.19,4.55,-0.71,0.05,-0.92,272.36,23.78,False,False,5,0,-1,2025-06-16 06:07:32
845,-3.25,1.19,4.55,-0.71,0.05,-0.92,58.45,19.84,False,True,3,0,8,2025-06-16 06:07:43
846,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,24.15,False,False,3,0,-1,2025-06-16 06:07:56
847,-3.25,1.19,4.55,-0.71,0.05,-0.92,118.4,20.15,False,False,5,0,-1,2025-06-16 06:08:06
848,-3.25,1.19,4.55,-0.71,0.05,-0.92,139.2,30,False,False,5,0,-1,2025-06-16 06:08:18
849,-3.25,1.19,4.55,-0.71,0.05,-0.92,306.08,19.19,False,False,4,0,-1,2025-06-16 06:08:30
850,-3.25,1.19,4.55,-0.71,0.05,-0.92,196.13,26.7,False,True,3,0,8,2025-06-16 06:08:42
851,-3.25,1.19,4.55,-0.71,0.05,-0.92,160.48,25.3,False,False,4,0,-1,2025-06-16 06:08:54
852,-3.25,1.19,4.55,-0.71,0.05,-0.92,318.78,19.73,False,False,4,0,-1,2025-06-16 06:09:06
853,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,24.99,False,False,3,0,-1,2025-06-16 06:09:18
854,-3.25,1.19,4.55,-0.71,0.05,-0.92,291.19,24.92,False,True,4,0,8,2025-06-16 06:09:29
855,-3.25,1.19,4.55,-0.71,0.05,-0.92,232.3,22.44,False,False,4,0,-1,2025-06-16 06:09:40
856,-3.25,1.19,4.55,-0.71,0.05,-0.92,291.44,19.99,False,True,4,0,8,2025-06-16 06:09:51
857,-3.25,1.19,4.55,-0.71,0.05,-0.92,177.05,24.55,False,False,3,0,-1,2025-06-16 06:10:03
858,-3.25,1.19,4.55,-0.71,0.05,-0.92,215.43,20.87,False,False,4,0,-1,2025-06-16 06:10:15
859,-3.25,1.19,4.55,-0.71,0.05,-0.92,189.31,30,False,False,4,0,-1,2025-06-16 06:10:27
860,-3.25,1.19,4.55,-0.71,0.05,-0.92,177.3,27.41,False,False,3,0,-1,2025-06-16 06:10:40
861,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,16.85,False,False,2,0,-10,2025-06-16 06:10:52
862,-3.25,1.19,4.55,-0.71,0.05,-0.92,204.72,19.61,False,True,3,0,8,2025-06-16 06:11:04
863,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,28.27,False,False,3,0,-1,2025-06-16 06:11:16
864,-3.25,1.19,4.55,-0.71,0.05,-0.92,87.84,29.57,False,False,5,0,-1,2025-06-16 06:11:28
865,-3.25,1.19,4.55,-0.71,0.05,-0.92,139.21,25.48,False,False,5,0,-1,2025-06-16 06:11:39
866,-3.25,1.19,4.55,-0.71,0.05,-0.92,250.53,30,False,False,6,0,-1,2025-06-16 06:11:51
867,-3.25,1.19,4.55,-0.71,0.05,-0.92,208.97,23.82,True,False,3,0,8,2025-06-16 06:12:03
868,-3.25,1.19,4.55,-0.71,0.05,-0.92,145.5,14.3,False,False,4,0,-1,2025-06-16 06:12:13
869,-3.25,1.19,4.55,-0.71,0.05,-0.92,200.38,29.21,False,False,4,0,-1,2025-06-16 06:12:26
870,-3.25,1.19,4.55,-0.71,0.05,-0.92,215.13,26.79,False,False,5,0,-1,2025-06-16 06:12:38
871,-3.25,1.19,4.55,-0.71,0.05,-0.92,332.03,20.42,False,False,4,0,-1,2025-06-16 06:12:49
872,-3.25,1.19,4.55,-0.71,0.05,-0.92,91.97,26.72,False,False,5,0,-1,2025-06-16 06:13:01
873,-3.25,1.19,4.55,-0.71,0.05,-0.92,144.11,17.38,False,True,2,0,4,2025-06-16 06:13:11
874,-3.25,1.19,4.55,-0.71,0.05,-0.92,124.48,21.35,False,False,5,0,-1,2025-06-16 06:13:22
875,-3.25,1.19,4.55,-0.71,0.05,-0.92,129.28,27.83,False,False,6,0,-1,2025-06-16 06:13:33
876,-3.25,1.19,4.55,-0.71,0.05,-0.92,153.87,17.9,True,False,4,0,8,2025-06-16 06:13:45
877,-3.25,1.19,4.55,-0.71,0.05,-0.92,169.17,18.43,False,False,3,0,-1,2025-06-16 06:13:56
878,-3.25,1.19,4.55,-0.71,0.05,-0.92,184.84,30,False,False,4,0,-1,2025-06-16 06:14:09
879,-3.25,1.19,4.55,-0.71,0.05,-0.92,122.19,30,False,False,6,0,-1,2025-06-16 06:14:20
880,-3.25,1.19,4.55,-0.71,0.05,-0.92,221.2,26.91,False,False,5,0,-1,2025-06-16 06:14:32
881,-3.25,1.19,4.55,-0.71,0.05,-0.92,180.12,16.84,False,False,2,0,-10,2025-06-16 06:14:43
882,-3.25,1.19,4.55,-0.71,0.05,-0.92,129.71,21.89,False,False,5,0,-1,2025-06-16 06:14:54
883,-3.25,1.19,4.55,-0.71,0.05,-0.92,244.4,23.1,False,False,5,0,-1,2025-06-16 06:15:06
884,-3.25,1.19,4.55,-0.71,0.05,-0.92,90.44,23.49,False,False,5,0,-1,2025-06-16 06:15:17
885,-3.25,1.19,4.55,-0.71,0.05,-0.92,210.71,26.56,False,False,5,0,-1,2025-06-16 06:15:29
886,-3.25,1.19,4.55,-0.71,0.05,-0.92,132.74,15.93,False,True,3,0,8,2025-06-16 06:15:40
887,-3.25,1.19,4.55,-0.71,0.05,-0.92,184.86,26.7,False,False,3,0,-1,2025-06-16 06:15:52
888,-3.25,1.19,4.55,-0.71,0.05,-0.92,349.83,25.14,False,False,3,0,-1,2025-06-16 06:16:04
889,-3.25,1.19,4.55,-0.71,0.05,-0.92,262.68,27.36,False,False,5,0,-1,2025-06-16 06:16:16
890,-3.25,1.19,4.55,-0.71,0.05,-0.92,186.3,18.94,False,False,3,0,-1,2025-06-16 06:16:27
891,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,23.16,False,False,3,0,-1,2025-06-16 06:16:39
892,-3.25,1.19,4.55,-0.71,0.05,-0.92,171.55,26.46,False,False,3,0,-1,2025-06-16 06:16:52
893,-3.25,1.19,4.55,-0.71,0.05,-0.92,171.06,22.47,False,False,3,0,-1,2025-06-16 06:17:04
894,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,30,False,False,3,0,-1,2025-06-16 06:17:16
895,-3.25,1.19,4.55,-0.71,0.05,-0.92,55.26,24.08,False,False,5,0,-1,2025-06-16 06:17:28
896,-3.25,1.19,4.55,-0.71,0.05,-0.92,267.82,14.76,False,False,3,0,-1,2025-06-16 06:17:39
897,-3.25,1.19,4.55,-0.71,0.05,-0.92,271.19,14.92,False,False,3,0,-1,2025-06-16 06:17:50
898,-3.25,1.19,4.55,-0.71,0.05,-0.92,312.03,23.69,False,False,4,0,-1,2025-06-16 06:18:02
899,-3.25,1.19,4.55,-0.71,0.05,-0.92,112.97,19.87,False,False,5,0,-1,2025-06-16 06:18:13
900,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,23.01,False,False,3,0,-1,2025-06-16 06:18:25
901,-3.25,1.19,4.55,-0.71,0.05,-0.92,294.8,23.98,False,False,4,0,-1,2025-06-16 06:18:37
902,-3.25,1.19,4.55,-0.71,0.05,-0.92,329.99,25.54,False,True,2,0,4,2025-06-16 06:18:49
903,-3.25,1.19,4.55,-0.71,0.05,-0.92,320.08,20.68,True,False,3,0,8,2025-06-16 06:19:00
904,-3.25,1.19,4.55,-0.71,0.05,-0.92,105.29,22.14,False,False,4,0,-1,2025-06-16 06:19:11
905,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,22.97,False,False,3,0,-1,2025-06-16 06:19:23
906,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,26.91,False,False,3,0,-1,2025-06-16 06:19:36
907,-3.25,1.19,4.55,-0.71,0.05,-0.92,66.03,27.92,False,False,5,0,-1,2025-06-16 06:19:47
908,-3.25,1.19,4.55,-0.71,0.05,-0.92,5.53,21.62,False,False,3,0,-1,2025-06-16 06:19:59
909,-3.25,1.19,4.55,-0.71,0.05,-0.92,269.43,18.78,False,False,4,0,-1,2025-06-16 06:20:10
910,-3.25,1.19,4.55,-0.71,0.05,-0.92,129.2,26.73,False,False,6,0,-1,2025-06-16 06:20:22
911,-3.25,1.19,4.55,-0.71,0.05,-0.92,96.15,23.82,False,False,5,0,-1,2025-06-16 06:20:33
912,-3.25,1.19,4.55,-0.71,0.05,-0.92,85.11,24.88,False,False,5,0,-1,2025-06-16 06:20:44
913,-3.25,1.19,4.55,-0.71,0.05,-0.92,95.58,26.27,False,False,5,0,-1,2025-06-16 06:20:56
914,-3.25,1.19,4.55,-0.71,0.05,-0.92,99.47,17.36,False,False,4,0,-1,2025-06-16 06:21:07
915,-3.25,1.19,4.55,-0.71,0.05,-0.92,235.79,21.11,False,False,4,0,-1,2025-06-16 06:21:18
916,-3.25,1.19,4.55,-0.71,0.05,-0.92,196.71,20.44,False,False,3,0,-1,2025-06-16 06:21:30
917,-3.25,1.19,4.55,-0.71,0.05,-0.92,310.85,16.47,False,False,4,0,-1,2025-06-16 06:21:41
918,-3.25,1.19,4.55,-0.71,0.05,-0.92,111.93,22.26,False,False,5,0,-1,2025-06-16 06:21:52
919,-3.25,1.19,4.55,-0.71,0.05,-0.92,111.32,20.39,False,False,5,0,-1,2025-06-16 06:22:04
920,-3.25,1.19,4.55,-0.71,0.05,-0.92,325.79,18.81,False,True,2,0,4,2025-06-16 06:22:15
921,-3.25,1.19,4.55,-0.71,0.05,-0.92,19.69,22.25,False,False,3,0,-1,2025-06-16 06:22:27
922,-3.25,1.19,4.55,-0.71,0.05,-0.92,193.04,17.03,False,False,2,0,-10,2025-06-16 06:22:39
923,-3.25,1.19,4.55,-0.71,0.05,-0.92,107.82,16.87,False,False,4,0,-1,2025-06-16 06:22:50
924,-3.25,1.19,4.55,-0.71,0.05,-0.92,306.84,20.45,False,False,4,0,-1,2025-06-16 06:23:02
925,-3.25,1.19,4.55,-0.71,0.05,-0.92,321.43,21.76,True,False,2,0,4,2025-06-16 06:23:13
926,-3.25,1.19,4.55,-0.71,0.05,-0.92,255.47,30,False,False,5,0,-1,2025-06-16 06:23:24
927,-3.25,1.19,4.55,-0.71,0.05,-0.92,162.45,20.55,False,False,4,0,-1,2025-06-16 06:23:36
928,-3.25,1.19,4.55,-0.71,0.05,-0.92,186.18,25.4,False,False,3,0,-1,2025-06-16 06:23:49
929,-3.25,1.19,4.55,-0.71,0.05,-0.92,67.15,28.57,False,True,3,0,8,2025-06-16 06:23:59
930,-3.25,1.19,4.55,-0.71,0.05,-0.92,152.14,26.57,True,False,4,0,8,2025-06-16 06:24:11
931,-3.25,1.19,4.55,-0.71,0.05,-0.92,31.22,22.41,False,False,4,0,-1,2025-06-16 06:24:23
932,-3.25,1.19,4.55,-0.71,0.05,-0.92,239.02,16.53,False,False,4,0,-1,2025-06-16 06:24:34
933,-3.25,1.19,4.55,-0.71,0.05,-0.92,0,28.78,False,False,3,0,-1,2025-06-16 06:24:47
934,-3.25,1.19,4.55,-0.71,0.05,-0.92,131.06,21.44,False,False,5,0,-1,2025-06-16 06:24:58
935,-3.25,1.19,4.55,-0.71,0.05,-0.92,360,29.2,False,False,3,0,-1,2025-06-16 06:25:10
