Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
1548,4.95,-0.23,2.2,-2.4,-4.96,-0.59,203.7,17.84,True,True,2,0,6,2025-06-16 01:08:19
1549,4.95,-0.23,2.2,-2.4,-4.96,-0.59,258.5,23.26,False,False,5,0,-1,2025-06-16 01:08:31
1550,4.95,-0.23,2.2,-2.4,-4.96,-0.59,107.06,27.36,False,False,5,0,-1,2025-06-16 01:08:42
1551,4.95,-0.23,2.2,-2.4,-4.96,-0.59,275.95,26.73,False,False,5,0,-1,2025-06-16 01:08:53
1552,4.95,-0.23,2.2,-2.4,-4.96,-0.59,213.25,18.38,False,False,4,0,-1,2025-06-16 01:09:05
1553,4.95,-0.23,2.2,-2.4,-4.96,-0.59,284.88,23.51,False,False,6,0,-1,2025-06-16 01:09:16
1554,4.95,-0.23,2.2,-2.4,-4.96,-0.59,188.48,25.17,False,False,3,0,-1,2025-06-16 01:09:28
1555,4.95,-0.23,2.2,-2.4,-4.96,-0.59,315.59,27.97,False,False,5,0,-1,2025-06-16 01:09:40
1556,4.95,-0.23,2.2,-2.4,-4.96,-0.59,256.69,19.41,False,False,4,0,-1,2025-06-16 01:09:51
1557,4.95,-0.23,2.2,-2.4,-4.96,-0.59,69.02,30,False,False,6,0,-1,2025-06-16 01:10:03
1558,4.95,-0.23,2.2,-2.4,-4.96,-0.59,128.31,24.65,False,False,5,0,-1,2025-06-16 01:10:14
1559,4.95,-0.23,2.2,-2.4,-4.96,-0.59,204.72,20.97,False,True,2,0,4,2025-06-16 01:10:26
1560,4.95,-0.23,2.2,-2.4,-4.96,-0.59,85.15,26.26,False,False,5,0,-1,2025-06-16 01:10:37
1561,4.95,-0.23,2.2,-2.4,-4.96,-0.59,144.39,29.06,False,True,5,0,8,2025-06-16 01:10:49
1562,4.95,-0.23,2.2,-2.4,-4.96,-0.59,39.64,19.25,False,False,4,0,-1,2025-06-16 01:11:00
1563,4.95,-0.23,2.2,-2.4,-4.96,-0.59,241.42,24.18,False,False,4,0,-1,2025-06-16 01:11:12
1564,4.95,-0.23,2.2,-2.4,-4.96,-0.59,168.78,28.87,False,False,3,0,-1,2025-06-16 01:11:24
1565,4.95,-0.23,2.2,-2.4,-4.96,-0.59,196.33,30,False,False,4,0,-1,2025-06-16 01:11:37
1566,4.95,-0.23,2.2,-2.4,-4.96,-0.59,237.04,30,False,False,6,0,-1,2025-06-16 01:11:48
1567,4.95,-0.23,2.2,-2.4,-4.96,-0.59,157.54,26.32,False,False,4,0,-1,2025-06-16 01:12:00
1568,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,24.98,False,False,3,0,-1,2025-06-16 01:12:12
1569,4.95,-0.23,2.2,-2.4,-4.96,-0.59,64.79,27.89,False,False,6,0,-1,2025-06-16 01:12:24
1570,4.95,-0.23,2.2,-2.4,-4.96,-0.59,222.71,27.66,False,False,6,0,-1,2025-06-16 01:12:35
1571,4.95,-0.23,2.2,-2.4,-4.96,-0.59,45.74,19.15,False,False,5,0,-1,2025-06-16 01:12:46
1572,4.95,-0.23,2.2,-2.4,-4.96,-0.59,68.66,22.02,False,False,5,0,-1,2025-06-16 01:12:57
1573,4.95,-0.23,2.2,-2.4,-4.96,-0.59,222.01,19.69,True,False,2,0,4,2025-06-16 01:13:07
1574,4.95,-0.23,2.2,-2.4,-4.96,-0.59,277.68,24.69,False,False,5,0,-1,2025-06-16 01:13:19
1575,4.95,-0.23,2.2,-2.4,-4.96,-0.59,271.82,20.73,False,False,4,0,-1,2025-06-16 01:13:30
1576,4.95,-0.23,2.2,-2.4,-4.96,-0.59,231.49,27.01,True,False,5,0,8,2025-06-16 01:13:41
1577,4.95,-0.23,2.2,-2.4,-4.96,-0.59,254.07,17.85,False,False,4,0,-1,2025-06-16 01:13:52
1578,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,27.71,False,False,3,0,-1,2025-06-16 01:14:05
1579,4.95,-0.23,2.2,-2.4,-4.96,-0.59,223.61,23.46,False,False,4,0,-1,2025-06-16 01:14:17
1580,4.95,-0.23,2.2,-2.4,-4.96,-0.59,261.34,26.39,False,False,5,0,-1,2025-06-16 01:14:28
1581,4.95,-0.23,2.2,-2.4,-4.96,-0.59,166.67,23.98,False,False,4,0,-1,2025-06-16 01:14:40
1582,4.95,-0.23,2.2,-2.4,-4.96,-0.59,281.9,17.36,False,False,4,0,-1,2025-06-16 01:14:51
1583,4.95,-0.23,2.2,-2.4,-4.96,-0.59,251,28.98,False,False,5,0,-1,2025-06-16 01:15:03
1584,4.95,-0.23,2.2,-2.4,-4.96,-0.59,95.27,21.46,False,False,4,0,-1,2025-06-16 01:15:14
1585,4.95,-0.23,2.2,-2.4,-4.96,-0.59,222.92,28.07,False,False,6,0,-1,2025-06-16 01:15:25
1586,4.95,-0.23,2.2,-2.4,-4.96,-0.59,213.99,21.02,False,False,4,0,-1,2025-06-16 01:15:37
1587,4.95,-0.23,2.2,-2.4,-4.96,-0.59,149.86,27.68,False,True,3,0,8,2025-06-16 01:15:49
1588,4.95,-0.23,2.2,-2.4,-4.96,-0.59,267.36,20.16,False,False,4,0,-1,2025-06-16 01:16:01
1589,4.95,-0.23,2.2,-2.4,-4.96,-0.59,125.52,25.1,False,False,5,0,-1,2025-06-16 01:16:12
1590,4.95,-0.23,2.2,-2.4,-4.96,-0.59,116.49,21.55,False,False,4,0,-1,2025-06-16 01:16:23
1591,4.95,-0.23,2.2,-2.4,-4.96,-0.59,192.19,27.52,False,False,4,0,-1,2025-06-16 01:16:36
1592,4.95,-0.23,2.2,-2.4,-4.96,-0.59,129.15,26.68,False,False,5,0,-1,2025-06-16 01:16:47
1593,4.95,-0.23,2.2,-2.4,-4.96,-0.59,281.08,20.34,False,False,4,0,-1,2025-06-16 01:16:59
1594,4.95,-0.23,2.2,-2.4,-4.96,-0.59,237.69,28.56,False,False,6,0,-1,2025-06-16 01:17:10
1595,4.95,-0.23,2.2,-2.4,-4.96,-0.59,266.17,25.74,False,False,5,0,-1,2025-06-16 01:17:21
1596,4.95,-0.23,2.2,-2.4,-4.96,-0.59,69.54,24.66,False,False,5,0,-1,2025-06-16 01:17:33
1597,4.95,-0.23,2.2,-2.4,-4.96,-0.59,224.18,24.43,False,False,4,0,-1,2025-06-16 01:17:45
1598,4.95,-0.23,2.2,-2.4,-4.96,-0.59,75.36,24.7,False,False,6,0,-1,2025-06-16 01:17:56
1599,4.95,-0.23,2.2,-2.4,-4.96,-0.59,285.95,20.81,False,False,5,0,-1,2025-06-16 01:18:07
1600,4.95,-0.23,2.2,-2.4,-4.96,-0.59,176.82,22.84,False,False,3,0,-1,2025-06-16 01:18:19
1601,4.95,-0.23,2.2,-2.4,-4.96,-0.59,315.48,17.73,False,False,5,0,-1,2025-06-16 01:18:30
1602,4.95,-0.23,2.2,-2.4,-4.96,-0.59,227.01,25.05,True,False,3,0,8,2025-06-16 01:18:41
1603,4.95,-0.23,2.2,-2.4,-4.96,-0.59,203.49,27.3,False,False,4,0,-1,2025-06-16 01:18:53
1604,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,26.61,False,False,3,0,-1,2025-06-16 01:19:06
1605,4.95,-0.23,2.2,-2.4,-4.96,-0.59,38.77,27.45,False,False,5,0,-1,2025-06-16 01:19:18
1606,4.95,-0.23,2.2,-2.4,-4.96,-0.59,340.5,25.29,True,False,4,0,8,2025-06-16 01:19:30
1607,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,29.16,False,False,4,0,-1,2025-06-16 01:19:42
1608,4.95,-0.23,2.2,-2.4,-4.96,-0.59,225.06,13.92,False,False,3,0,-1,2025-06-16 01:19:53
1609,4.95,-0.23,2.2,-2.4,-4.96,-0.59,117.58,27.9,False,False,5,0,-1,2025-06-16 01:20:04
1610,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,24.94,False,False,3,0,-1,2025-06-16 01:20:17
1611,4.95,-0.23,2.2,-2.4,-4.96,-0.59,328.05,30,False,False,5,0,-1,2025-06-16 01:20:29
1612,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,23.51,False,False,3,0,-1,2025-06-16 01:20:41
1613,4.95,-0.23,2.2,-2.4,-4.96,-0.59,186.61,25.58,False,False,3,0,-1,2025-06-16 01:20:53
1614,4.95,-0.23,2.2,-2.4,-4.96,-0.59,226.61,25.59,True,False,2,0,4,2025-06-16 01:21:04
1615,4.95,-0.23,2.2,-2.4,-4.96,-0.59,0,21.5,False,False,3,0,-1,2025-06-16 01:21:16
1616,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,26.25,False,False,3,0,-1,2025-06-16 01:21:29
1617,4.95,-0.23,2.2,-2.4,-4.96,-0.59,137.52,24.66,False,False,5,0,-1,2025-06-16 01:21:40
1618,4.95,-0.23,2.2,-2.4,-4.96,-0.59,286.73,24.62,False,False,6,0,-1,2025-06-16 01:21:51
1619,4.95,-0.23,2.2,-2.4,-4.96,-0.59,181.87,30,False,True,1,0,3,2025-06-16 01:22:04
1620,4.95,-0.23,2.2,-2.4,-4.96,-0.59,229.54,30,True,False,2,0,4,2025-06-16 01:22:16
1621,4.95,-0.23,2.2,-2.4,-4.96,-0.59,346.23,24.51,False,False,3,0,-1,2025-06-16 01:22:28
1622,4.95,-0.23,2.2,-2.4,-4.96,-0.59,232.51,28.64,False,True,6,0,8,2025-06-16 01:22:39
1623,4.95,-0.23,2.2,-2.4,-4.96,-0.59,216.06,20.17,True,True,1,0,5,2025-06-16 01:22:41
1624,4.95,-0.23,2.2,-2.4,-4.96,-0.59,25.48,24.99,False,False,4,0,-1,2025-06-16 01:22:53
1625,4.95,-0.23,2.2,-2.4,-4.96,-0.59,47.71,24.3,False,False,5,0,-1,2025-06-16 01:23:04
1626,4.95,-0.23,2.2,-2.4,-4.96,-0.59,211.03,23.01,False,False,4,0,-1,2025-06-16 01:23:16
1627,4.95,-0.23,2.2,-2.4,-4.96,-0.59,175.68,21.16,False,False,2,0,-10,2025-06-16 01:23:28
1628,4.95,-0.23,2.2,-2.4,-4.96,-0.59,317.08,23.59,False,True,5,0,8,2025-06-16 01:23:40
1629,4.95,-0.23,2.2,-2.4,-4.96,-0.59,315.08,27.09,False,True,5,0,8,2025-06-16 01:23:50
1630,4.95,-0.23,2.2,-2.4,-4.96,-0.59,56.09,25.58,True,False,5,0,8,2025-06-16 01:24:02
1631,4.95,-0.23,2.2,-2.4,-4.96,-0.59,336.44,20.87,False,False,4,0,-1,2025-06-16 01:24:13
1632,4.95,-0.23,2.2,-2.4,-4.96,-0.59,145.31,30,False,True,2,0,4,2025-06-16 01:24:25
1633,4.95,-0.23,2.2,-2.4,-4.96,-0.59,171.51,17.69,False,False,2,0,-10,2025-06-16 01:24:37
1634,4.95,-0.23,2.2,-2.4,-4.96,-0.59,257.3,28.64,False,False,5,0,-1,2025-06-16 01:24:49
1635,4.95,-0.23,2.2,-2.4,-4.96,-0.59,75.92,17.11,False,False,5,0,-1,2025-06-16 01:25:00
1636,4.95,-0.23,2.2,-2.4,-4.96,-0.59,179.17,18.35,False,False,2,0,-10,2025-06-16 01:25:12
1637,4.95,-0.23,2.2,-2.4,-4.96,-0.59,305.53,29.35,False,True,5,0,8,2025-06-16 01:25:23
1638,4.95,-0.23,2.2,-2.4,-4.96,-0.59,263.36,21.65,False,False,4,0,-1,2025-06-16 01:25:34
1639,4.95,-0.23,2.2,-2.4,-4.96,-0.59,208.78,25.47,False,True,4,0,8,2025-06-16 01:25:46
1640,4.95,-0.23,2.2,-2.4,-4.96,-0.59,250.42,25.51,False,False,5,0,-1,2025-06-16 01:25:57
1641,4.95,-0.23,2.2,-2.4,-4.96,-0.59,153.76,23,True,False,4,0,8,2025-06-16 01:26:09
1642,4.95,-0.23,2.2,-2.4,-4.96,-0.59,337.36,18.63,False,False,3,0,-1,2025-06-16 01:26:21
1643,4.95,-0.23,2.2,-2.4,-4.96,-0.59,330.5,22.83,True,False,3,0,8,2025-06-16 01:26:32
1644,4.95,-0.23,2.2,-2.4,-4.96,-0.59,335.02,22.83,False,False,4,0,-1,2025-06-16 01:26:44
1645,4.95,-0.23,2.2,-2.4,-4.96,-0.59,137.67,22.81,False,False,4,0,-1,2025-06-16 01:26:56
1646,4.95,-0.23,2.2,-2.4,-4.96,-0.59,179.26,11.05,False,False,1,0,-10,2025-06-16 01:27:07
1647,4.95,-0.23,2.2,-2.4,-4.96,-0.59,197.3,25.12,False,False,4,0,-1,2025-06-16 01:27:19
1648,4.95,-0.23,2.2,-2.4,-4.96,-0.59,333.14,28.9,True,True,1,0,5,2025-06-16 01:27:20
1649,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,25.17,False,False,3,0,-1,2025-06-16 01:27:33
1650,4.95,-0.23,2.2,-2.4,-4.96,-0.59,187.27,23.86,False,False,3,0,-1,2025-06-16 01:27:45
1651,4.95,-0.23,2.2,-2.4,-4.96,-0.59,164.42,21.81,False,False,3,0,-1,2025-06-16 01:27:57
1652,4.95,-0.23,2.2,-2.4,-4.96,-0.59,352.92,24.77,False,True,3,0,8,2025-06-16 01:28:09
1653,4.95,-0.23,2.2,-2.4,-4.96,-0.59,132.3,20.49,False,True,3,0,8,2025-06-16 01:28:20
1654,4.95,-0.23,2.2,-2.4,-4.96,-0.59,91.04,19.37,False,False,4,0,-1,2025-06-16 01:28:32
1655,4.95,-0.23,2.2,-2.4,-4.96,-0.59,338.58,24.62,False,False,4,0,-1,2025-06-16 01:28:43
1656,4.95,-0.23,2.2,-2.4,-4.96,-0.59,301.79,26.64,False,False,5,0,-1,2025-06-16 01:28:55
1657,4.95,-0.23,2.2,-2.4,-4.96,-0.59,197.25,26.07,False,False,4,0,-1,2025-06-16 01:29:07
1658,4.95,-0.23,2.2,-2.4,-4.96,-0.59,202.16,25.02,False,False,3,0,-1,2025-06-16 01:29:19
1659,4.95,-0.23,2.2,-2.4,-4.96,-0.59,301.3,22.4,False,False,5,0,-1,2025-06-16 01:29:30
1660,4.95,-0.23,2.2,-2.4,-4.96,-0.59,215.74,20.51,True,False,1,0,3,2025-06-16 01:29:42
1661,4.95,-0.23,2.2,-2.4,-4.96,-0.59,0,26.2,False,False,3,0,-1,2025-06-16 01:29:54
1662,4.95,-0.23,2.2,-2.4,-4.96,-0.59,49.54,26.42,False,True,5,0,8,2025-06-16 01:30:05
1663,4.95,-0.23,2.2,-2.4,-4.96,-0.59,198.74,19.18,False,False,3,0,-1,2025-06-16 01:30:17
1664,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,27.21,False,False,3,0,-1,2025-06-16 01:30:29
1665,4.95,-0.23,2.2,-2.4,-4.96,-0.59,324.8,25.42,True,False,3,0,8,2025-06-16 01:30:40
1666,4.95,-0.23,2.2,-2.4,-4.96,-0.59,292.66,30,False,False,6,0,-1,2025-06-16 01:30:52
1667,4.95,-0.23,2.2,-2.4,-4.96,-0.59,255.7,21.86,False,False,4,0,-1,2025-06-16 01:31:03
1668,4.95,-0.23,2.2,-2.4,-4.96,-0.59,313.87,20.3,False,False,5,0,-1,2025-06-16 01:31:14
1669,4.95,-0.23,2.2,-2.4,-4.96,-0.59,98.39,24.17,False,False,5,0,-1,2025-06-16 01:31:26
1670,4.95,-0.23,2.2,-2.4,-4.96,-0.59,132.81,29.12,True,False,5,0,8,2025-06-16 01:31:37
1671,4.95,-0.23,2.2,-2.4,-4.96,-0.59,313.9,26.21,False,False,5,0,-1,2025-06-16 01:31:48
1672,4.95,-0.23,2.2,-2.4,-4.96,-0.59,98.65,27.13,False,False,5,0,-1,2025-06-16 01:32:00
1673,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,24.81,False,False,3,0,-1,2025-06-16 01:32:12
1674,4.95,-0.23,2.2,-2.4,-4.96,-0.59,80.16,18.63,False,False,4,0,-1,2025-06-16 01:32:23
1675,4.95,-0.23,2.2,-2.4,-4.96,-0.59,333.4,24.09,True,False,3,0,8,2025-06-16 01:32:35
1676,4.95,-0.23,2.2,-2.4,-4.96,-0.59,165.08,25.6,False,False,4,0,-1,2025-06-16 01:32:47
1677,4.95,-0.23,2.2,-2.4,-4.96,-0.59,93.99,25.57,False,False,5,0,-1,2025-06-16 01:32:59
1678,4.95,-0.23,2.2,-2.4,-4.96,-0.59,252.55,20.16,False,False,4,0,-1,2025-06-16 01:33:10
1679,4.95,-0.23,2.2,-2.4,-4.96,-0.59,318.37,20.65,False,False,5,0,-1,2025-06-16 01:33:21
1680,4.95,-0.23,2.2,-2.4,-4.96,-0.59,210.41,26.85,False,False,4,0,-1,2025-06-16 01:33:33
1681,4.95,-0.23,2.2,-2.4,-4.96,-0.59,324.78,23.25,True,False,3,0,8,2025-06-16 01:33:44
1682,4.95,-0.23,2.2,-2.4,-4.96,-0.59,159.45,21.44,False,False,3,0,-1,2025-06-16 01:33:57
1683,4.95,-0.23,2.2,-2.4,-4.96,-0.59,106.99,24.72,False,False,5,0,-1,2025-06-16 01:34:08
1684,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,15.47,False,False,2,0,-10,2025-06-16 01:34:20
1685,4.95,-0.23,2.2,-2.4,-4.96,-0.59,124.98,15.6,False,False,4,0,-1,2025-06-16 01:34:30
1686,4.95,-0.23,2.2,-2.4,-4.96,-0.59,266.08,12.93,False,False,3,0,-1,2025-06-16 01:34:41
1687,4.95,-0.23,2.2,-2.4,-4.96,-0.59,241.93,23.78,False,False,4,0,-1,2025-06-16 01:34:53
1688,4.95,-0.23,2.2,-2.4,-4.96,-0.59,241.82,27.96,False,False,5,0,-1,2025-06-16 01:35:04
1689,4.95,-0.23,2.2,-2.4,-4.96,-0.59,159.27,27.25,False,False,4,0,-1,2025-06-16 01:35:16
1690,4.95,-0.23,2.2,-2.4,-4.96,-0.59,87.32,24.65,False,False,5,0,-1,2025-06-16 01:35:28
1691,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,25,False,False,3,0,-1,2025-06-16 01:35:40
1692,4.95,-0.23,2.2,-2.4,-4.96,-0.59,234.54,20.41,False,False,5,0,-1,2025-06-16 01:35:51
1693,4.95,-0.23,2.2,-2.4,-4.96,-0.59,267.21,25.49,False,False,5,0,-1,2025-06-16 01:36:02
1694,4.95,-0.23,2.2,-2.4,-4.96,-0.59,32.7,25.9,False,True,3,0,8,2025-06-16 01:36:13
1695,4.95,-0.23,2.2,-2.4,-4.96,-0.59,146.21,21.12,False,True,3,0,8,2025-06-16 01:36:25
1696,4.95,-0.23,2.2,-2.4,-4.96,-0.59,107.77,25.22,False,False,5,0,-1,2025-06-16 01:36:36
1697,4.95,-0.23,2.2,-2.4,-4.96,-0.59,60.43,19.43,False,False,4,0,-1,2025-06-16 01:36:48
1698,4.95,-0.23,2.2,-2.4,-4.96,-0.59,225.73,25.87,True,False,3,0,8,2025-06-16 01:37:00
1699,4.95,-0.23,2.2,-2.4,-4.96,-0.59,201.29,21.34,False,False,3,0,-1,2025-06-16 01:37:12
1700,4.95,-0.23,2.2,-2.4,-4.96,-0.59,119.74,27.38,False,False,5,0,-1,2025-06-16 01:37:23
1701,4.95,-0.23,2.2,-2.4,-4.96,-0.59,3.12,17.16,False,False,3,0,-1,2025-06-16 01:37:34
1702,4.95,-0.23,2.2,-2.4,-4.96,-0.59,142.59,15.72,False,False,3,0,-1,2025-06-16 01:37:46
1703,4.95,-0.23,2.2,-2.4,-4.96,-0.59,205.35,15.34,False,True,3,0,8,2025-06-16 01:37:57
1704,4.95,-0.23,2.2,-2.4,-4.96,-0.59,157.2,30,False,False,4,0,-1,2025-06-16 01:38:09
1705,4.95,-0.23,2.2,-2.4,-4.96,-0.59,202.9,30,False,False,4,0,-1,2025-06-16 01:38:21
1706,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,19.07,False,False,3,0,-1,2025-06-16 01:38:33
1707,4.95,-0.23,2.2,-2.4,-4.96,-0.59,342.38,17.9,True,False,3,0,8,2025-06-16 01:38:44
1708,4.95,-0.23,2.2,-2.4,-4.96,-0.59,271.91,19.93,False,False,4,0,-1,2025-06-16 01:38:56
1709,4.95,-0.23,2.2,-2.4,-4.96,-0.59,218.58,15.49,True,False,1,0,3,2025-06-16 01:39:07
1710,4.95,-0.23,2.2,-2.4,-4.96,-0.59,0,24.5,False,False,3,0,-1,2025-06-16 01:39:19
1711,4.95,-0.23,2.2,-2.4,-4.96,-0.59,125.46,29.37,False,False,6,0,-1,2025-06-16 01:39:31
1712,4.95,-0.23,2.2,-2.4,-4.96,-0.59,282.83,25.43,False,False,6,0,-1,2025-06-16 01:39:42
1713,4.95,-0.23,2.2,-2.4,-4.96,-0.59,324.34,24.17,True,False,2,0,4,2025-06-16 01:39:54
1714,4.95,-0.23,2.2,-2.4,-4.96,-0.59,274.37,25.69,False,False,5,0,-1,2025-06-16 01:40:05
1715,4.95,-0.23,2.2,-2.4,-4.96,-0.59,255.74,26.84,False,False,5,0,-1,2025-06-16 01:40:17
1716,4.95,-0.23,2.2,-2.4,-4.96,-0.59,202.26,28.25,False,False,4,0,-1,2025-06-16 01:40:29
1717,4.95,-0.23,2.2,-2.4,-4.96,-0.59,149.17,23.78,False,True,2,0,4,2025-06-16 01:40:40
1718,4.95,-0.23,2.2,-2.4,-4.96,-0.59,304.79,25.2,False,False,5,0,-1,2025-06-16 01:40:52
1719,4.95,-0.23,2.2,-2.4,-4.96,-0.59,107.49,27.62,False,False,5,0,-1,2025-06-16 01:41:03
1720,4.95,-0.23,2.2,-2.4,-4.96,-0.59,135.36,19.16,False,True,4,0,8,2025-06-16 01:41:14
1721,4.95,-0.23,2.2,-2.4,-4.96,-0.59,352.66,25.56,False,True,3,0,8,2025-06-16 01:41:27
1722,4.95,-0.23,2.2,-2.4,-4.96,-0.59,302.28,19.04,False,False,4,0,-1,2025-06-16 01:41:38
1723,4.95,-0.23,2.2,-2.4,-4.96,-0.59,109.37,25.15,True,False,4,0,8,2025-06-16 01:41:49
1724,4.95,-0.23,2.2,-2.4,-4.96,-0.59,0,21.69,False,False,3,0,-1,2025-06-16 01:42:01
1725,4.95,-0.23,2.2,-2.4,-4.96,-0.59,139.18,21.39,False,False,4,0,-1,2025-06-16 01:42:12
1726,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,24.96,False,False,3,0,-1,2025-06-16 01:42:25
1727,4.95,-0.23,2.2,-2.4,-4.96,-0.59,257.96,26.35,False,False,5,0,-1,2025-06-16 01:42:36
1728,4.95,-0.23,2.2,-2.4,-4.96,-0.59,259.48,30,False,False,5,0,-1,2025-06-16 01:42:48
1729,4.95,-0.23,2.2,-2.4,-4.96,-0.59,298.94,20.89,False,False,5,0,-1,2025-06-16 01:42:59
1730,4.95,-0.23,2.2,-2.4,-4.96,-0.59,142.16,19.87,False,False,4,0,-1,2025-06-16 01:43:10
1731,4.95,-0.23,2.2,-2.4,-4.96,-0.59,233.61,23.62,False,False,5,0,-1,2025-06-16 01:43:22
1732,4.95,-0.23,2.2,-2.4,-4.96,-0.59,316.33,30,False,False,6,0,-1,2025-06-16 01:43:33
1733,4.95,-0.23,2.2,-2.4,-4.96,-0.59,174.99,27.61,False,False,3,0,-1,2025-06-16 01:43:45
1734,4.95,-0.23,2.2,-2.4,-4.96,-0.59,230.3,26.08,True,False,3,0,8,2025-06-16 01:43:57
1735,4.95,-0.23,2.2,-2.4,-4.96,-0.59,236.53,27.95,False,True,5,0,8,2025-06-16 01:44:08
1736,4.95,-0.23,2.2,-2.4,-4.96,-0.59,265.35,29.1,False,False,5,0,-1,2025-06-16 01:44:20
1737,4.95,-0.23,2.2,-2.4,-4.96,-0.59,175.75,30,False,False,3,0,-1,2025-06-16 01:44:32
1738,4.95,-0.23,2.2,-2.4,-4.96,-0.59,101.28,21.09,False,False,4,0,-1,2025-06-16 01:44:44
1739,4.95,-0.23,2.2,-2.4,-4.96,-0.59,30.24,26.95,False,True,4,0,8,2025-06-16 01:44:55
1740,4.95,-0.23,2.2,-2.4,-4.96,-0.59,266.88,27.37,False,False,5,0,-1,2025-06-16 01:45:07
1741,4.95,-0.23,2.2,-2.4,-4.96,-0.59,154.37,24.35,False,False,4,0,-1,2025-06-16 01:45:19
1742,4.95,-0.23,2.2,-2.4,-4.96,-0.59,169.56,25.27,False,False,3,0,-1,2025-06-16 01:45:31
1743,4.95,-0.23,2.2,-2.4,-4.96,-0.59,169.76,19.88,False,False,2,0,-10,2025-06-16 01:45:44
1744,4.95,-0.23,2.2,-2.4,-4.96,-0.59,157.7,25.47,False,False,4,0,-1,2025-06-16 01:45:55
1745,4.95,-0.23,2.2,-2.4,-4.96,-0.59,231.28,20.78,True,False,4,0,8,2025-06-16 01:46:06
1746,4.95,-0.23,2.2,-2.4,-4.96,-0.59,277.71,30,False,False,5,0,-1,2025-06-16 01:46:18
1747,4.95,-0.23,2.2,-2.4,-4.96,-0.59,298.69,24.2,False,False,5,0,-1,2025-06-16 01:46:29
1748,4.95,-0.23,2.2,-2.4,-4.96,-0.59,306.87,30,False,False,6,0,-1,2025-06-16 01:46:41
1749,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,25.59,False,False,3,0,-1,2025-06-16 01:46:53
1750,4.95,-0.23,2.2,-2.4,-4.96,-0.59,143.25,30,False,False,5,0,-1,2025-06-16 01:47:05
1751,4.95,-0.23,2.2,-2.4,-4.96,-0.59,157.06,21.8,False,False,3,0,-1,2025-06-16 01:47:18
1752,4.95,-0.23,2.2,-2.4,-4.96,-0.59,266.71,24.11,False,False,5,0,-1,2025-06-16 01:47:29
1753,4.95,-0.23,2.2,-2.4,-4.96,-0.59,270.79,19.21,False,False,4,0,-1,2025-06-16 01:47:40
1754,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,23.33,False,False,3,0,-1,2025-06-16 01:47:52
1755,4.95,-0.23,2.2,-2.4,-4.96,-0.59,237.34,27.85,False,False,6,0,-1,2025-06-16 01:48:03
1756,4.95,-0.23,2.2,-2.4,-4.96,-0.59,187.54,27.66,False,False,3,0,-1,2025-06-16 01:48:16
1757,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,21.17,False,False,3,0,-1,2025-06-16 01:48:28
1758,4.95,-0.23,2.2,-2.4,-4.96,-0.59,221.16,25.24,True,False,4,0,8,2025-06-16 01:48:39
1759,4.95,-0.23,2.2,-2.4,-4.96,-0.59,355.29,30,False,False,4,0,-1,2025-06-16 01:48:52
1760,4.95,-0.23,2.2,-2.4,-4.96,-0.59,279.08,20.23,False,False,4,0,-1,2025-06-16 01:49:03
1761,4.95,-0.23,2.2,-2.4,-4.96,-0.59,21.02,24.96,False,False,4,0,-1,2025-06-16 01:49:15
1762,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,28.03,False,False,3,0,-1,2025-06-16 01:49:27
1763,4.95,-0.23,2.2,-2.4,-4.96,-0.59,220.86,24.02,True,False,3,0,8,2025-06-16 01:49:39
1764,4.95,-0.23,2.2,-2.4,-4.96,-0.59,160.52,17.56,False,False,3,0,-1,2025-06-16 01:49:51
1765,4.95,-0.23,2.2,-2.4,-4.96,-0.59,227.02,26.99,True,False,3,0,8,2025-06-16 01:50:03
1766,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,29.51,False,False,4,0,-1,2025-06-16 01:50:15
1767,4.95,-0.23,2.2,-2.4,-4.96,-0.59,171,23.21,False,False,3,0,-1,2025-06-16 01:50:27
1768,4.95,-0.23,2.2,-2.4,-4.96,-0.59,360,20.9,False,False,3,0,-1,2025-06-16 01:50:39
1769,4.95,-0.23,2.2,-2.4,-4.96,-0.59,310.95,29.14,False,False,6,0,-1,2025-06-16 01:50:50
